State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
CA,42,676,344-9464,no,no,0,5.635760485256362,1,7.729695675102741,6.227893315041861,3,4.184464528064778,1.778057941789399,250,5.5580943044550954,5.590469887920204,6,3.700977133714308,6,True.
WY,112,878,518-6435,no,yes,500,0.7119249683824993,5,2.966349699593481,4.430666329011807,5,2.3943002990009528,2.2810332176561454,400,4.654314546237128,3.6908134382041293,5,2.530543959307198,5,False.
NC,83,786,844-3953,yes,no,0,2.937126701326164,3,3.175004993422889,4.9701334357210385,1,4.410176468376415,4.790311588887644,200,4.814347181688982,7.661491347048859,3,5.727185882310654,7,True.
MN,8,777,766-2015,yes,yes,800,3.1868015078770258,6,2.111388462672582,5.303620492104098,3,6.562837591337318,0.3249905164887821,350,6.086036175138332,4.472996869707192,7,0.9185781193501743,10,False.
CT,119,678,756-8044,yes,yes,100,7.830313653105421,2,10.270856190313618,5.707889988614577,9,4.530616318366282,4.133546347862968,250,4.901081423121749,3.858659820130464,6,4.069771559637581,4,True.
NY,142,788,615-2689,no,yes,800,8.956697993202688,0,7.515526497734456,4.746409057530721,4,5.7233647604814895,9.033259667856749,300,3.276792735140032,6.481833578489065,8,6.134383128041381,5,False.
GA,120,716,276-8277,yes,no,0,1.3947611602254728,1,0.3203869848592742,0.7947478239298631,0,3.5253629543571128,3.9725489023962073,250,4.3657005078147,3.6262157972476454,5,0.503671816495646,8,False.
WY,156,878,150-7566,yes,yes,500,4.133594551379384,5,2.4533905213236142,4.142382966329553,0,4.510809267295141,4.19534891682045,100,6.6675515501017495,5.8104450469777165,5,1.972194489508571,8,True.
MD,53,776,547-6473,yes,no,0,2.615276383410469,2,3.162215377655402,3.742916664368271,2,3.876665638746249,5.08972075037208,200,3.9337108816084667,5.858077556163598,6,4.181360160295186,5,False.
ME,187,776,667-7891,no,no,0,8.762730901827632,4,3.752937298090971,5.864938047559545,0,7.094772150116507,6.49908288447931,100,5.87489873465649,4.5111590928281995,6,6.357131504706495,4,True.
WA,22,876,334-6581,no,yes,900,5.63160944840935,6,5.266954640822086,4.143691220118366,1,6.500446984071171,1.595794561595119,300,5.83067695247086,7.08370052597184,8,2.0015851915523344,7,False.
NJ,168,787,525-7696,no,yes,400,0.0029108563531714537,5,3.9576082007938655,3.601465189114856,7,2.8894596415164657,2.5736719497987615,350,3.8535889852289373,5.344106645848653,5,2.9743810058532847,4,False.
NJ,85,787,506-8430,no,yes,600,2.7270357365343325,4,2.8074542046573843,2.435700861357231,0,5.313399367010999,3.070913368069286,100,5.236249610175539,4.250309440894436,3,4.486593053106795,7,True.
MN,16,777,963-4133,no,no,0,8.480036513175019,4,5.674010672866885,7.6324110212786564,0,7.080290882609063,3.0557402095016784,200,7.0191684782991235,6.280473937059353,5,4.7232736171534375,7,True.
PA,190,806,769-4465,yes,yes,600,2.066691879038411,4,4.3463243137757495,4.969397747721004,4,3.9902076676773857,4.303414015201911,300,3.420856612559829,3.4825475319816936,5,5.59248397125059,5,False.
NM,51,787,305-2439,yes,no,0,0.9237483180808912,5,4.183217236241223,6.45630088787944,2,2.909033903282818,2.165239336857465,300,2.9112423951786233,4.047648971456885,7,4.346788751715328,6,False.
NC,121,786,793-7467,yes,no,0,2.782670340344114,4,3.9808750738643273,2.2886358115524006,5,4.709864855022478,4.7883544399132285,150,5.16393669245983,4.203079793785336,2,4.441622382750294,4,False.
NM,9,787,149-6928,yes,yes,700,3.1583940541194897,5,4.962036218553143,6.485275770561817,4,4.11042964598362,4.486732777463673,350,4.0117241626126905,3.783101067209783,4,6.702408353065879,5,False.
IL,28,737,284-4071,yes,no,0,0.8355731162595097,5,2.2119695705871436,3.9022632558048187,0,4.333768343636092,1.0255538301442257,300,5.143350661894538,6.844759435258736,6,0.3606662267162237,9,False.
MN,18,777,345-5754,yes,no,0,8.416915476338392,3,5.419906240957696,5.3354181533090745,1,6.680815171397655,4.633724571254547,100,7.067995489512539,4.007929671190766,4,3.7424213165556983,7,True.
MS,178,778,426-6584,yes,no,0,0.6252050411347048,4,3.37445701626165,2.8768386436837696,2,4.588040412417323,3.4852684061620782,300,2.5474739566269813,3.4842539430225816,5,6.335717235499697,5,False.
MN,8,777,285-8525,no,no,0,4.449076493546113,7,3.6066224577696278,2.935942396056709,2,6.5450322662231795,2.0099735514650074,250,6.784096954865944,5.328071280626675,5,0.0073565539574147465,8,True.
MD,148,776,644-9701,no,yes,200,5.897349691203701,1,7.611285192989533,7.137412186739032,3,5.6163651172939595,2.2877532969883285,350,4.833572019882567,6.282663504495288,4,6.239499096900159,5,True.
OK,116,797,268-2575,yes,no,0,6.7852968897734804,3,4.9320123966065115,3.2438755428985653,1,6.00706849575912,4.731317337201426,250,6.192822299686651,6.590659449730311,7,1.686925503504054,7,False.
NE,54,786,470-6449,yes,yes,800,1.4851611590325096,1,3.3496631323634505,3.0400422825481943,3,1.925627622144153,2.1482598265797774,400,2.9636205756301566,4.060744705364297,7,2.9928291870152965,5,False.
NV,138,788,534-4421,no,yes,600,5.8490059708846305,4,6.406226363881248,4.355762395693973,5,4.95868835091827,5.757000976270435,150,3.624596841530768,4.191761587857884,5,7.017720103387723,3,True.
ND,161,786,455-9824,no,yes,400,0.5105033146027749,4,3.8248208122181184,1.2741070367937875,5,3.674898814353389,2.999008489706832,200,2.7730990185680247,6.903924320535785,7,2.424693493818843,5,False.
WV,49,878,626-3097,yes,yes,300,8.688811107412938,5,6.313614415714853,2.9153003977849195,4,7.442201016489264,4.666219768938724,100,6.817310046472899,5.686781948559954,4,3.2660229347598646,5,True.
ND,77,786,521-1178,yes,yes,100,8.805333140036474,4,7.717349134029357,7.882054204986073,3,5.1724774908607545,3.0153577612329387,200,7.354065098919293,3.988758649427404,6,1.1997707499966408,8,True.
CA,91,676,182-5538,no,yes,500,4.630319993595095,2,1.7517022200037804,7.688853873141339,5,5.960706152867488,1.1978457858784357,300,7.782528021386894,5.038943916566476,4,3.8411321918434447,8,True.
NV,163,788,932-8727,no,yes,900,4.689795732280585,4,5.5735904679552934,7.262032411820684,3,5.093835359648187,4.769074161364847,450,3.2577122303081856,4.497625876562127,8,5.050048615878333,6,False.
IN,178,737,442-5654,no,no,0,5.351041263628331,4,6.660064558773437,6.550579546721842,7,3.8451223859038883,5.1040530026028055,300,5.000116273299688,3.6581696398390644,5,4.765248555108065,5,True.
MD,102,776,487-6647,yes,no,0,13.219742026674957,1,9.894916504039411,7.872432631251587,0,8.631036843572746,2.4771043608697902,150,6.737472513090663,5.437483833880449,7,6.027477674090324,5,True.
WY,194,878,821-3762,yes,yes,600,2.3961137775622365,4,2.21708360284945,0.2780075836699787,3,5.81142483438359,5.537486058510551,250,4.0863267863563975,4.137508663740524,6,1.4962801441579017,6,False.
KY,165,758,242-5267,no,no,0,7.891093681239993,2,6.933857463653295,5.384212818855921,1,6.822502423656049,3.520120515609446,150,6.237269027529299,6.19786534656101,3,4.795420215322074,7,True.
AZ,46,659,346-1214,no,no,0,0.03040253645270763,7,0.1582605957333154,5.465951147469727,0,5.376365670957247,2.7045092828731465,450,3.740504988085717,6.122231846402132,7,3.0267742652044927,8,False.
SC,24,836,558-9400,no,no,0,9.737355149245612,4,7.3234294288752695,7.66728093508771,2,7.269788862272548,4.05421101847263,150,5.636454972877356,4.348990850646015,5,6.507362562131602,5,True.
NM,51,787,165-7009,yes,no,0,4.748448021353543,6,4.58208549540615,4.442024326935877,2,6.037648786493282,2.7782859217171483,250,5.32914110795483,5.673089037677489,6,3.297382034709457,6,False.
UT,10,858,354-1577,yes,no,0,5.5220520396491315,6,7.935331486092043,7.723265057731265,8,4.090806565151537,4.202368040723413,450,3.853543386122385,4.854781572276864,8,4.707637898106415,4,False.
DC,2,686,832-6063,no,yes,200,1.7516122279412842,4,5.623067752299756,5.753115750567382,8,2.4956382166860243,4.122467748234657,250,3.148448746809626,5.057589274167492,4,6.375707044951934,2,False.
WA,128,876,407-4731,no,no,0,1.0115734549460318,3,3.6793962993781597,0.9170161016233793,9,3.3779772379608413,5.780127379090134,300,3.6378234841318804,5.302203049723568,5,2.427395090807558,3,False.
NH,187,787,697-6195,no,no,0,7.194163436700678,1,8.442386226856433,8.072240032041304,2,5.889268658669394,2.1532667244815134,300,4.470697597806714,5.8279111202337734,5,6.8905016145995805,5,True.
SC,99,836,708-7846,no,no,0,5.290507230435293,5,3.1551262845993837,6.857167355157326,1,5.90235150901129,5.596475324736835,200,6.03964405465458,6.142901489501089,2,5.7072028248135265,7,True.
KY,59,758,879-7782,yes,no,0,11.042607000729962,5,5.953491360410684,8.220257756048127,1,8.422098828317342,1.7682878700591753,150,8.050572289075415,4.72012986330645,7,3.946766950140969,6,True.
NH,99,787,220-4363,no,yes,400,3.2173850139725575,5,2.2682964548063804,2.7614352859762135,0,5.3195375011840635,3.8878696713681045,150,6.767502529562785,4.487540505588964,3,1.1929922419161967,9,False.
FL,46,707,230-3969,yes,yes,300,6.678480137634829,3,7.898792374977146,6.910196342720278,6,4.629922814765955,5.277108475067414,250,4.415225000849954,5.732829076738305,4,6.353167595353146,4,True.
CT,39,678,857-5540,yes,yes,400,7.758506113211142,0,4.369786683369137,6.262171617122957,3,7.231137415147067,2.296364261790636,200,6.568595365861042,3.88147256235142,6,4.973499693586464,6,True.
FL,149,707,517-6678,no,no,0,2.002187194058142,4,4.209847773833791,4.676070727263114,8,0.4211443277820006,3.2894451817535875,350,2.8298730333028925,5.078408886421445,5,3.647527012899708,4,False.
MI,85,777,644-2677,no,no,0,1.7276883393896663,8,3.015527631282032,7.6225941872303045,1,4.960513789971835,1.1304663146356297,300,4.8415992184138,4.993670480032721,3,6.258452732058709,6,False.
AL,192,657,461-3152,no,yes,300,11.810992062286964,3,8.230956093279156,5.0666745051921795,3,8.181422670466159,5.381140276211351,50,4.8194315764352,4.069505901334936,8,7.021931665670349,2,True.
WA,95,876,997-7201,no,no,0,4.168436183662209,4,3.3053573130808536,5.114157952152287,1,5.289609146395365,4.907487381762191,250,5.417720774756866,3.415686356792389,4,4.34574685346422,7,False.
NE,60,786,146-3525,no,no,0,10.812390758707952,4,7.187312400663605,7.8414693469955346,2,7.415224195580804,4.725370163478642,150,6.103059816129193,4.5586265351744535,6,6.1708186987114155,5,True.
NV,127,788,639-2590,yes,no,0,0.8812988677921947,5,4.739061524049223,4.318842807070492,9,2.436894933327515,4.653164266068992,300,4.481421201374504,6.849179719376329,2,4.280272300467403,4,False.
CO,120,677,114-4803,no,yes,300,2.3983357955939533,3,8.517362354286568,8.494591971666345,10,0.7727560199078054,3.4345662213389474,350,2.723153339489588,5.910264218280902,6,6.898736480434741,3,False.
IA,147,736,393-8930,yes,no,0,1.5004988320560706,2,2.9414006349478794,4.650853821194218,5,1.232128133610868,5.21728911480093,150,1.9824630257107287,5.802440433219688,2,8.25321660051748,3,False.
IL,148,737,514-8082,no,no,0,0.2657735261007197,3,2.7642145371550937,0.9861277501268164,3,4.0997208976244535,4.788083639775764,300,1.7182170619617692,4.582105526308295,8,2.9741819251063877,5,False.
LA,40,766,607-6699,no,yes,500,1.050375032331011,2,2.4739473383207784,1.1283059964890034,1,3.619717870778997,2.7343124044906895,250,5.336738093455411,4.9323746086192575,7,0.14588582260103244,7,False.
SD,46,836,537-5675,yes,no,0,2.070222965536077,6,3.410376406632472,3.9184589551951063,6,4.202524278574701,4.335802955074617,300,5.932469514077324,3.607226800002786,2,2.303644249723099,5,False.
PA,120,806,967-5295,no,yes,300,9.08447647156254,4,8.010619999185415,6.633026260501397,6,5.933877809788173,5.16982506701386,250,5.856982541279847,5.985663755335348,6,4.9297185792810225,4,True.
MO,95,777,939-8605,yes,no,0,5.968038137119582,6,5.109286612198706,6.857073840271322,5,4.825652092707672,7.1253526243150676,100,2.8272739680606827,5.556147221870629,6,8.666023313430411,3,True.
CA,97,676,133-4487,yes,no,0,3.122199071584636,5,6.808397548064297,3.2935100688775556,10,3.0910890543308964,4.6638374904590005,150,3.2920493269143973,5.146710245954624,5,4.4433203901449145,2,False.
WI,135,877,295-6630,no,yes,400,0.46680960303906005,3,5.0116604865642405,7.279694786454025,5,1.545419723289211,2.361909240756564,350,4.201153277712986,6.30656723407415,4,5.388107709159476,5,False.
MA,164,776,343-9388,yes,no,0,2.7018620938124456,3,5.0293790817648185,2.804472712400025,4,3.934288415470979,3.6616623035278346,250,3.689721055700317,3.4143225281003557,7,3.033764386537505,5,False.
CA,30,676,518-5298,no,yes,600,0.19008254052283746,3,2.5195676282560315,4.990267169444346,1,2.806302420513029,3.147364585658728,300,3.1971036324653914,3.607939668656631,7,4.077546349676065,6,False.
NY,151,788,252-5421,no,yes,400,7.333387814768196,5,5.556317494544215,3.607462331316568,4,5.326285836865934,5.151320881407066,100,6.301886700834997,5.694115618053625,6,2.245146282355832,6,True.
WA,16,876,340-6118,yes,no,0,9.815910382455037,3,6.3365357593758675,5.982692883318389,0,7.083826002357138,2.9851388508113805,100,6.954761382068925,3.2759071114077534,7,3.6331895172522133,5,True.
MN,92,777,969-4173,yes,yes,400,0.6212515114974524,7,3.4784456697601533,6.766639453334118,4,3.0006175863370363,0.3103321815867597,300,6.184070972576347,4.906977935368608,3,4.236774612737726,5,False.
DE,163,686,654-8477,no,no,0,7.2590118270246204,3,7.469450259370842,6.68364503238639,2,6.381217477355339,2.3218210496900715,200,5.791256191351266,4.126350120558843,4,5.1896760353611455,7,True.
TX,183,848,259-7663,no,yes,400,3.6077142389812833,3,8.060352519952804,5.620948562385604,8,2.4900546314048215,4.176607778352742,200,3.065017967608768,4.623004577609991,5,6.925604756196961,3,False.
MN,159,777,639-4727,no,yes,200,7.282702073008657,4,4.338961990092109,4.351247132677993,2,5.888776516764937,4.397939273315712,150,7.553612985745763,5.958093536188851,5,1.7020869567694539,6,True.
RI,169,827,125-2719,no,yes,200,9.052106118473475,1,8.012623604889505,7.820856194451277,2,6.1340683233481474,3.9022986550789165,250,5.092406155000939,5.747864807509785,7,5.774729985804139,4,True.
OR,150,798,262-5567,yes,yes,900,8.33261904307671,2,4.852509196160442,4.265420776454616,1,7.339556179646435,4.89398721383317,250,6.6252930970573995,5.701044039468859,7,2.441753863938185,9,False.
WA,60,876,906-9866,yes,yes,700,7.318850839338632,3,7.159644343753609,7.250924341970829,4,5.187525423463251,4.833052323061284,350,4.862341937592239,3.7715796477505967,7,4.854246370144088,6,False.
MS,106,778,237-2613,yes,no,0,0.7177835696720276,6,0.8180408594429345,1.9981703772327135,1,4.341314208118392,0.40091665159529377,350,4.951397327589836,4.189776183263789,9,2.4155182657556233,8,False.
UT,139,858,398-5309,no,yes,400,2.5236996111812693,2,3.3292250224605455,4.620995947065106,0,4.160919726071362,2.1682966188221813,200,6.835358707990993,3.6429637370459584,3,1.62935642347774,10,True.
MD,88,776,285-9210,no,yes,200,7.302416803224618,3,6.845040304812466,8.909924877358838,2,3.7521215313223917,1.9618404837648131,300,7.743060047152454,4.256284200729395,7,0.18337727418236405,9,True.
OH,28,797,633-6176,no,no,0,7.2900160130450935,6,4.585765119743764,5.693553067060982,2,5.115172392503744,3.3328717961041567,150,8.474708821463137,6.140655719434046,6,0.1736349973435347,7,True.
WV,29,878,115-1593,no,no,0,6.325997356429664,4,3.9996607507256736,2.63033734949111,2,6.125217328298572,4.452582410452003,100,8.302720010724295,4.274874107659576,2,0.9624338060327631,8,True.
ND,15,786,721-7615,no,yes,700,1.8989855091548016,4,2.4104308761296345,6.470862564501873,0,4.39634632618098,2.01404170619802,300,4.448535960826262,4.402556295271095,6,4.568332618764975,7,False.
WY,164,878,831-5885,yes,yes,400,9.98142145198866,5,6.782086393714428,4.521163791112209,3,6.641708429114087,4.415690226523525,0,6.809208178143744,6.21682453775127,7,3.0738616207126075,5,True.
AL,38,657,462-5141,yes,yes,500,3.5444788416742807,0,3.5254556522021456,2.4689672038192905,1,4.696398834588262,6.74498761847515,100,3.060880925885651,5.614614204717063,4,6.902705353558052,5,False.
TX,83,848,864-2305,yes,no,0,7.359437316409143,6,2.164894188895096,4.654715928638188,2,6.900855366602916,3.166403090575252,50,8.196340301623241,5.346456974712097,6,1.9750605816022668,7,True.
WI,164,877,422-3335,no,yes,300,6.657698262186157,3,7.351792863845553,7.160708431986343,5,2.9692793136123696,3.433395301880767,250,6.136791980095953,7.938690077575809,9,0.8864396869979698,6,True.
VT,8,868,534-7809,no,no,0,5.328445961697948,3,4.3133017982654875,4.809906366818568,1,6.1499656096906765,4.617986662106169,400,4.983687125149184,4.440471663963811,7,3.093739762304338,7,False.
ID,115,736,692-6484,yes,yes,800,6.566509438128408,4,3.1088436537574418,7.366613640555102,1,5.544664407689719,3.716790243575509,200,5.125019636927899,5.588653208503223,10,5.433051223852349,4,True.
AL,94,657,693-7827,yes,yes,600,3.241148785526417,4,5.145217772126148,7.093685917735086,3,3.7816137651286237,1.3641013452054724,300,6.085340269328881,6.489430579189297,4,5.35323326652231,5,False.
MA,47,776,350-6224,no,no,0,6.439899536352836,2,9.911857068733475,7.468014492103307,8,3.1694246403197637,3.8549130078993215,350,5.276227724119137,4.31392690821174,5,2.8912988060897074,6,True.
OH,170,797,760-5930,yes,yes,100,11.83583513990359,3,9.530641950015237,6.967019023053207,4,7.016592819269271,3.31747015427766,200,7.574950710886639,5.0706097607076615,7,3.012212995399225,5,True.
AK,109,657,599-3358,yes,yes,900,9.347012910493191,2,7.443878335329412,9.620402498629286,0,6.032678996707424,5.144126846148043,300,5.650572375625953,5.356631214800779,5,9.044020614659823,6,False.
PA,100,806,438-4657,yes,yes,400,0.22197663903780107,3,2.812234389483626,4.493256713808896,0,0.7278720508225263,0.6970970142659283,250,8.38743913960002,5.097116264807575,6,5.013677488252634,13,True.
TN,141,847,719-2991,yes,no,0,6.753614296086778,2,4.497727288147395,7.329836159299825,2,6.547101675056885,1.6819375289033203,250,7.058586570326087,4.5254318204315656,5,3.989731684359702,8,True.
GA,123,716,645-9483,yes,yes,500,5.929287781641007,4,5.6068019944926935,7.636038825684092,4,4.441316171984422,5.4285598183903385,250,4.046462835218652,4.219340307749081,7,6.528004168613629,4,True.
TN,179,847,233-9833,no,no,0,5.914297200815353,6,2.804059416301891,6.110715978049708,1,5.425254171007641,6.088585312485165,100,5.477352520434251,6.114115636361765,5,5.771916916732046,5,True.
PA,82,806,616-8920,no,no,0,2.3868102310008705,6,1.1829624189155568,0.9662097164381658,5,3.5257366464576627,0.874756004479087,300,5.263886826539737,6.553458157765744,5,0.9448026593906533,5,False.
UT,116,858,752-9951,no,no,0,4.537163373411222,5,4.622637198193505,4.8718609380074485,4,5.147425909057031,3.9156838586418448,300,4.764652111033575,4.286199821284509,6,3.998706541101,5,False.
MT,107,778,131-4444,yes,yes,300,11.356872465382175,3,7.974809242500305,4.3852686333699165,4,8.690027720371093,5.957001010558553,50,4.426075838459214,3.537565626253847,6,8.35725999759547,2,True.
KY,15,758,609-1745,yes,no,0,7.070103443031768,0,8.105830303839857,3.8967123940784867,2,6.172504296586334,3.4733221780693153,150,4.800745113271461,4.976086990729821,4,5.416295111177611,6,True.
MO,82,777,589-6475,yes,no,0,3.347705263357654,1,2.370209531345557,0.2514875588202514,1,4.788731986183311,6.698436904602408,150,4.919857585191204,4.620251086389388,6,0.20480628136103451,7,False.
WI,192,877,210-2371,no,no,0,4.1490629919205455,1,0.5150716232139088,6.142901577857502,4,5.054008465883175,4.409913802626584,300,6.1879426856298405,5.292060380053367,7,3.8756276325127113,7,True.
AR,51,658,664-3233,yes,yes,400,7.275303519179069,0,6.829290263974071,6.740074587096408,0,6.656398290941914,2.0785834941390675,300,5.1064016207295,5.514700404802889,6,6.037972566435425,5,True.
WY,190,878,597-5390,yes,no,0,6.688132547011731,6,2.300351190728809,0.7423817595535223,0,3.051071868561292,0.8318400464568789,50,2.518200665726178,6.040884760280672,0,6.993895430089,4,False.
NM,13,787,206-4954,no,no,0,3.579856695172319,1,4.971848383359976,3.518228296988857,3,4.209196053017218,5.006093984780546,350,3.70236351056427,4.923161158586568,8,2.9348517214295913,6,False.
LA,76,766,110-7162,yes,no,0,0.3607975128991372,4,0.45711840788949143,0.7324030968990973,3,5.585364465365229,0.5829268856167493,250,6.265977038348237,5.878621093977072,7,3.430843461211788,11,False.
FL,54,707,487-1451,no,yes,700,1.9040698937760747,4,1.9372499362240565,1.9026395243802678,2,5.268461007692033,4.095314478654222,350,4.635075780601704,5.510555376573449,7,0.8348839178688161,6,False.
IL,163,737,717-4472,no,yes,400,1.974562918083917,2,5.720456622261928,7.933000756306853,4,1.0082074811884705,3.1584586841854936,300,4.350275289982511,2.6840207765555473,6,4.685022003134413,6,False.
IA,162,736,668-3701,no,yes,400,7.622644060721084,2,4.66332510995532,6.436329410777275,2,5.905825266757006,0.07195970908715754,250,9.204088103706175,6.135703997406477,8,0.6845527815082351,8,True.
NJ,44,787,868-3675,no,yes,400,7.939835839009078,2,5.709942119312301,5.745162350065966,0,7.444063058596814,4.801185856525246,150,4.83046506872283,6.3517273133391186,4,8.136295374122898,4,True.
MN,166,777,734-6714,yes,no,0,3.2239414286088532,6,1.8265212029221485,2.216356476452556,5,1.8301601168138295,0.9045855807100054,250,3.8741394632412787,3.57896707985856,5,0.9631516940119171,6,False.
MS,27,778,706-1573,no,yes,500,2.3363305324699173,3,1.6916620282118107,0.39888525167095956,5,2.4437058124656312,4.707320801619401,300,2.7904872199508777,5.65068211911736,4,2.7290028386179057,4,False.
MI,51,777,297-9046,no,yes,500,2.457522248785256,4,3.1879518581206843,3.741759849433993,3,3.3754563645108475,5.266433150347979,150,5.440595573251809,4.640260219251226,4,2.7605320233916855,7,True.
ID,98,736,871-5585,yes,yes,400,12.99863348854377,5,6.606208318071186,8.476861484971524,1,10.903916707273623,2.7368761828021517,150,6.74286104591842,4.447066091895108,6,8.692037886180582,3,True.
DC,90,686,797-8205,yes,yes,300,3.691612703342825,3,4.711395089308289,3.9517301567917684,4,3.878173112856181,4.809904452358781,150,3.9180934341941405,4.731864303708369,7,3.0633581541843835,6,False.
WY,21,878,982-9580,yes,no,0,5.899476617620911,2,3.8903718445928503,8.49986398429682,2,6.081343134319437,3.730929875295222,250,4.900714663047696,3.7132660211784243,5,7.894353756457211,6,True.
MD,43,776,860-1693,yes,yes,600,2.8629389555273184,3,4.587953597423948,4.024853622774713,5,4.083320564477593,4.436738302552742,300,4.026547974767008,4.423550889209474,5,5.393556159926904,3,False.
MS,74,778,596-4134,no,yes,500,8.566039692413398,6,5.302965074703455,5.031559158019985,2,6.848755637870342,3.9617021271612405,100,7.217933041856231,5.037544116664697,6,3.4545125779184414,6,True.
OH,92,797,639-4129,no,no,0,1.2492097715290145,5,2.780292217798456,3.8457756865803123,3,3.0225269048577252,0.3451208340470373,450,3.4647828054246457,4.930485643515599,9,0.341907476084784,6,False.
ME,111,776,192-1356,no,yes,600,6.9048805971353024,4,6.580769286934407,7.9686048874259345,4,4.973147351727925,5.010946738876344,250,5.45623956246462,4.314299662534905,4,7.927977046806715,4,False.
MO,137,777,876-8877,no,no,0,6.319936639261562,5,5.667369149562722,4.961308960942442,3,5.042104790259044,4.451239688362135,100,6.473106081910974,3.8383256619483594,4,2.289525210683168,8,True.
IL,130,737,522-8277,no,yes,600,0.6778479447880459,5,1.484771803452705,1.6218198040295908,3,5.9198549101520195,4.481792091719758,200,3.3214179931724117,6.043796188814824,6,1.1366104740708298,6,False.
DC,15,686,140-6236,yes,no,0,11.575058816365308,4,9.083636503253834,7.039123201672499,6,7.389739115486174,5.9194807996577925,150,4.890798390800187,4.710562604517829,7,8.451585447066028,1,True.
HI,116,727,555-2990,yes,yes,400,1.6978898414292756,4,4.2337288505810795,4.073055621606139,5,3.771184328097842,3.828832245097382,350,3.9873552415153166,4.001869034118156,5,3.57904130047891,5,False.
PA,57,806,248-5289,no,yes,100,11.691693131718097,3,9.19787999866905,7.738774514391537,3,8.060360706305094,3.4682071837062947,200,6.109278288172457,5.26827261932346,6,6.02250467604782,4,True.
DE,138,686,119-3158,no,no,0,9.543605822434635,3,8.939746059015098,6.044788988529778,5,6.416400255444026,2.955096560427771,200,5.467241692361787,3.8349080099808264,7,5.356818861382383,3,True.
NC,185,786,241-9902,no,no,0,10.144767993064047,3,8.004888451978314,6.239292593362297,3,6.929717319179376,3.8334447031054473,150,7.600482098933838,3.4579756179773025,4,3.448352597312655,6,True.
PA,54,806,920-7473,no,no,0,0.4773054336010265,4,3.130989150112108,1.3779552075288404,4,3.4588254979085935,2.4122496285096293,300,3.597502532046911,6.233604144638954,6,2.319661636137523,5,False.
MA,56,776,149-6315,no,no,0,4.759895923657916,5,3.3121553242490505,4.673232549452798,1,5.99189959288982,5.294932483412454,50,6.103662555517149,3.9425081784006224,0,6.623011896519977,7,False.
OR,27,798,929-9195,no,no,0,10.300360397485857,3,6.11493736375872,8.230003700754128,1,6.441878529278659,4.202250966531832,200,6.7290799908026155,6.310609849630991,9,3.949752713102338,5,True.
DE,180,686,346-2372,no,no,0,9.917811495010945,3,7.038484026093405,7.268595160750708,2,8.235792127948315,4.967547714038499,150,4.5049055637579425,4.634927896791067,5,9.613338809018,2,True.
TX,189,848,182-4465,yes,yes,300,11.098513458248043,2,6.524079012247898,6.798985985231365,1,8.728080020058545,4.132633362524456,50,5.133013832222292,5.836759905353301,7,8.41712261781641,4,True.
MN,66,777,500-3892,yes,yes,500,6.717626592076048,1,5.8073486097240545,2.9626900432386947,1,5.625045404574937,4.675504374889709,150,5.622557508506125,5.823430100511332,6,3.001667023785463,7,False.
MT,105,778,658-3538,no,yes,300,12.276290830581098,5,8.198484384935554,7.791029078201698,2,10.48339534843847,4.679272053312153,100,4.26158004606093,6.602925556137629,4,12.401315915375577,1,True.
MD,196,776,589-4595,no,no,0,2.0117541118119653,3,4.131317874708748,4.789720572314069,1,3.025949272236385,2.7420638700193036,150,5.31506717249091,4.808595599880161,4,3.463104009110416,7,False.
OK,15,797,614-2594,no,yes,600,0.2380536419701258,4,5.399283973052301,5.099324104065047,9,1.9679203691882918,4.862383617106158,400,1.6331297112138516,4.223623137644283,5,6.724156376588896,3,False.
WI,150,877,297-9123,yes,no,0,9.474135001642322,1,7.324769245601833,3.314264103705159,3,7.202187896837406,5.03025855566011,100,6.517980276975286,6.12143071093843,4,3.730292082414933,5,True.
CA,27,676,102-7565,yes,yes,200,9.214007630889391,5,7.9154688282259364,6.707770023525269,6,6.740329329656481,5.492421901082626,200,6.23237607198877,4.341109569513009,3,5.825754570654759,5,True.
LA,191,766,329-3186,yes,no,0,12.819923097566821,3,7.310809369915741,8.331165241844573,0,8.890579049857656,2.182595851287558,200,7.20786315445906,3.6303598098778553,9,5.469429872343973,3,True.
MS,22,778,950-2805,yes,yes,200,3.825894840220999,1,7.318242112716641,6.115262272220236,3,4.486663154435191,1.8570692643014812,350,4.637376037026612,6.969565625551555,3,5.041180911456355,7,True.
MO,26,777,492-1547,no,yes,600,0.7808372114572242,4,2.0882551140954764,3.6762635287458463,2,3.219675850113634,2.9904687469475153,250,3.2605228596419162,4.927868645677929,4,5.742401585180296,4,False.
WY,200,878,453-5368,no,yes,300,6.906995678643192,4,6.184137866650737,7.343630454174998,3,5.831069522574922,5.764845732912542,200,4.257932554200497,3.2955894685288882,4,7.511029642493071,5,True.
IL,54,737,837-6310,yes,yes,200,13.171205730349413,6,6.402694669996708,8.001250057161183,0,8.608507210919441,3.1729765100912957,100,8.777536657731702,6.8473655027009634,8,3.0231076462445197,5,True.
MD,12,776,322-3727,yes,yes,400,6.13003404657745,5,4.422406299268275,7.438036936190972,1,6.9995293167396415,2.85325763441828,200,6.081388460251155,4.087819165653,2,6.242404939414849,8,True.
