State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
ND,171,786,140-5214,no,yes,1000,8.529913583468318,1,4.851453254904452,4.420929614920792,3,7.395990095393286,4.835483113818194,250,7.0682811626130455,2.9731564399216888,6,2.6103672007991676,10,False.
KS,121,758,647-2796,yes,yes,100,6.048399861638718,5,1.2631526294083906,1.3669752262966721,10,0.0722058551073621,3.896681893164499,250,1.6233422986641148,6.510879646634892,3,3.8518254002622685,2,False.
NJ,179,787,102-3789,no,yes,600,0.34309329245471876,3,3.2585579893817975,3.5294989565024757,3,3.098226480188266,2.5056509920334946,350,4.176830387812111,5.072666052142033,6,2.0162031375417317,6,False.
WA,169,876,766-7578,no,no,0,6.044626811130957,2,5.476533821005207,6.14002539169772,0,5.23101820371639,4.752641118118584,250,4.849588049245286,5.930787110747101,6,5.471163236080564,7,False.
MN,52,777,850-1819,no,yes,800,5.602444003327003,5,2.5640593712242246,1.5760743701763587,0,8.15472291527038,5.664875340478727,250,3.8545310988999613,5.246179247229555,9,1.3805388204998232,8,False.
GA,56,716,489-3389,yes,no,0,4.803429937980005,3,6.291567982741676,6.087487075425837,5,3.515402164890085,3.809492198271691,300,6.3253824399454786,5.4055809817669,4,1.4050098137516502,8,True.
WY,142,878,645-7002,no,yes,300,11.066936854302782,4,7.593975344277283,7.1317674322277025,2,8.284376503436999,4.493784345398942,150,5.231473118007809,4.016489506326775,7,7.456078701641369,3,True.
MS,113,778,671-2454,no,yes,400,4.3831127552770734,2,3.3763919745985556,4.029617407719323,2,6.712109215707638,3.1150724629337225,150,6.187491319572666,6.574061177929333,1,4.460226615545381,9,True.
AL,190,657,273-1676,yes,yes,600,0.13855587969152872,2,4.639368393746501,3.6577565758934565,5,2.1443761562056585,3.241531488955778,350,2.5227469596069243,4.6208165092302576,6,4.353193278270554,5,False.
MD,37,776,628-7127,no,no,0,13.948885513593453,5,9.750016599133126,5.671529902917913,6,8.349063970190208,5.041652973816157,100,6.776975301652585,2.4612597286800098,8,4.966149859901839,1,True.
FL,89,707,815-8495,no,yes,600,5.796045460875044,3,3.0714615589901606,5.788290223262069,3,7.344157850593052,3.9474247670830946,150,4.4285371851184125,4.024403441794268,5,8.050506720859756,5,True.
LA,58,766,853-4011,yes,yes,500,3.046592642029711,3,3.2792914461972598,3.7968793747806333,1,5.709242141882414,1.667252875753241,200,6.761519166466028,5.139821894166252,2,3.4006826816022366,9,True.
MI,58,777,562-1754,yes,no,0,6.601728714976341,6,4.993288088137424,8.683758420301968,2,7.616690458026413,2.1041007103685962,450,4.290530914991076,4.5185615762096285,8,6.0373481073157285,8,False.
PA,156,806,249-1589,yes,yes,300,2.5179491282559603,2,4.28444091710727,3.7030962078182608,3,3.7073513715339725,5.731945457775653,100,3.3288570752424262,5.834670335351329,3,6.825992592591804,5,False.
DC,130,686,464-3193,yes,yes,400,6.3878862463966275,4,4.331016185641338,8.37946264564358,1,4.649140554525443,4.123981036497118,200,5.83138895535887,5.392318706345809,7,4.508662645419371,5,True.
NJ,46,787,253-6692,yes,yes,800,5.654411596100169,7,2.812074498784107,4.5639149696420995,1,6.920787992800701,2.6593869425048693,100,6.430766066748094,4.903205517224556,5,4.85719308774318,6,True.
ID,98,736,463-9377,no,no,0,7.458270698289841,4,6.087157719108395,4.241489582823835,1,7.919568277394893,2.753464584021053,150,6.535230064423434,3.652152734810677,2,5.513261644000854,6,True.
MN,181,777,495-9969,no,no,0,8.056239532428037,3,4.6949320357305195,3.161530634622955,3,6.707851971076806,6.876155332210727,200,6.758416869815576,4.872269709567468,6,0.6221354203945033,8,False.
RI,185,827,356-3717,yes,no,0,0.37218796633455753,5,3.131577422631096,4.192266201786261,4,3.1732497163008393,3.204249782821647,350,2.917963266642405,4.2383866327192,6,4.444856554798026,5,False.
ID,72,736,685-9420,yes,no,0,5.6135577711716405,3,5.691573469679635,4.737083184184555,0,4.937195009366534,1.0293862977108752,200,8.865502847068893,3.6591612628830004,3,0.5855468505946737,11,True.
MD,120,776,985-7206,no,no,0,1.2115052248748013,3,4.104481812759345,1.768536208212705,5,3.3688462270818453,3.6616220608044454,350,4.080402400738969,6.571870825305725,7,2.1062049587022664,4,False.
MD,181,776,435-2091,no,yes,400,3.304845249756406,4,4.947410102822289,5.0997191856829245,3,3.653033747215921,2.9792081945526605,250,6.618508236650388,4.357293617216029,3,1.558908421980561,9,True.
SD,64,836,262-9268,no,no,0,6.765260230151925,3,4.971228988038748,2.5977366588594517,5,5.9472082569002795,6.833813092546656,100,6.333963235490474,5.3930570184141065,3,2.9294521380867984,6,False.
OH,29,797,957-1492,no,yes,600,0.3121513803125495,4,0.7454378878243659,1.1422828002896468,2,5.032941222475321,3.43353757522891,250,4.135862003651928,4.2775375579015495,6,0.08694681644270652,6,False.
MD,106,776,570-6131,no,yes,100,11.510075659947237,2,8.90135456550888,8.33459707945514,5,6.725115526997678,4.049646804333318,250,6.728251213009571,4.580617023575948,7,5.0266999133279,3,True.
SC,5,836,716-2478,no,yes,900,0.29224870305414896,4,0.2200192534807739,0.929017429472613,1,6.344191611550107,3.3154052573547697,250,3.405017843619005,5.218604922112605,4,5.24679214880736,6,False.
VT,29,868,667-3057,no,yes,600,6.616975440676605,1,6.006871275422032,5.516184467230593,1,4.59098166627384,3.4471871247689347,350,6.8216153914929905,5.961424919737029,8,0.12881585039144205,9,False.
ND,116,786,922-7343,yes,yes,300,11.0331378342621,4,8.842475159939156,6.203946872363598,6,7.715181656216386,5.623961069547154,150,5.126041716728194,4.444142651767178,5,7.630901034518824,2,True.
RI,188,827,533-3702,yes,no,0,8.905543146537166,4,6.047168186997369,7.260386381538496,0,7.215715359119609,1.800883402122953,200,8.09281911878102,6.987684784990846,5,2.4538521320831967,8,True.
ME,77,776,767-6927,yes,yes,300,10.00547402636359,7,5.7549657016682225,3.4959224194252716,5,6.493429616020707,5.5648249996667065,50,8.23105904768797,4.065451337229166,7,1.018960464809592,5,True.
MS,164,778,122-5503,yes,yes,300,2.979257763518325,1,3.45747373331136,0.14546604044877398,6,3.70609816329509,7.709290536640356,200,4.721122381987786,3.657335854786491,5,0.14209004547677573,6,False.
TX,185,848,399-3443,no,yes,600,5.338626232099313,3,4.638624069233266,5.733618091715171,0,4.806381253638111,2.317648298600353,200,5.6730693016009495,5.372702278470285,7,3.5762414295306506,6,True.
MD,9,776,906-5369,no,yes,500,4.096893827133713,3,4.412475450353648,3.375731699157818,5,2.8904660016647448,5.724485529567682,200,5.922667506805146,4.712291693331618,6,1.2025595662198612,6,True.
GA,199,716,258-6723,yes,yes,500,1.971610125333179,4,4.6737833406592,3.333284874131041,5,3.246803706188426,3.166990788501389,300,3.9476655895944353,4.5077002719223955,8,1.2226335357989009,6,False.
OH,196,797,875-3554,yes,no,0,2.3269579086083003,6,3.0571418304772724,6.00457373361974,1,5.15886866233302,2.0443791042139474,250,5.387739374467256,4.588203442189793,2,5.61567508578994,6,False.
SD,64,836,227-3756,no,no,0,4.178205758292071,4,3.855637207961151,2.9537072869975214,5,0.47317148132336584,0.3040294411898028,200,0.5899233036881801,5.745059784828394,7,6.397184150129023,2,False.
TX,64,848,446-6554,no,no,0,3.4577875727204415,2,1.3205046123616047,0.6577357687696619,6,1.2450165769867132,5.876279055950305,100,2.0558069420851357,5.943248636260141,2,3.5996543086870694,4,False.
NY,3,788,466-6537,no,no,0,4.737763446657991,5,6.032903416488153,3.0846782140331293,7,4.643373141084442,4.024199087713183,350,5.395177976696961,4.237038674955235,8,0.8246982485095531,6,False.
CT,187,678,849-4543,yes,no,0,3.4181833985461467,4,3.652431909827634,6.296794320815128,0,4.657390501274286,2.0406530374979353,250,5.6796204164829955,4.241011192368264,5,4.608111365124504,7,True.
ND,51,786,949-6156,no,no,0,4.642344456595462,3,7.333337326920068,6.8928436534199,5,3.4164152348071335,3.1588588101873603,350,4.73769416108545,4.8690832669709785,6,4.808853256194202,5,True.
UT,38,858,534-8061,yes,yes,600,3.1387533519919266,4,0.28224068179274564,1.375172094101555,1,3.3414881394088694,1.570747237016131,250,3.235376453912731,6.632126829341908,4,3.315866361803036,5,False.
VA,164,866,637-9683,no,yes,800,0.7056292119040837,2,2.025952149058134,0.48665649389930365,0,4.095908832812032,3.6131098583738286,350,3.5212928891778015,5.303479283903817,10,2.060746464021702,9,False.
HI,129,727,511-1817,no,no,0,4.468925335577735,1,3.888719940264806,3.0491829215194506,1,5.762216373634788,3.950859764568622,250,4.861927509619232,5.809667752746209,6,3.940266138552394,7,False.
WV,54,878,366-8865,yes,no,0,2.2269922491636107,3,3.352363751030902,3.5534818908886465,4,1.2692226544219727,2.8284159905526316,300,2.180813583004541,6.230266369465447,6,3.5226925677949605,6,False.
IN,141,737,524-7403,yes,yes,600,3.169010855707664,3,6.140597279167279,4.925273914523876,6,3.182075380153608,3.6458097491438743,300,5.373780136461886,4.375966738684309,3,5.5671137827425605,4,False.
RI,187,827,954-7082,no,no,0,0.8709455566732016,3,4.496302639392181,4.4222048479057365,4,1.1651085545308386,1.571221756504881,300,2.4768217405878103,3.3317786723532423,8,3.7765894019375112,4,False.
MS,104,778,863-8541,yes,yes,600,7.582377348038247,5,3.456581384541858,7.252555320194338,2,6.855631191690058,3.2749302902045945,150,6.711525818323589,4.683104764155625,6,5.296554465222648,6,True.
RI,152,827,785-9087,yes,no,0,2.3582057769378695,4,5.621830201625527,5.183710653680238,8,2.1047938466777225,3.5978264835702225,250,5.439264240675207,3.403862016715643,4,2.8278290514271798,5,False.
TX,106,848,655-1353,yes,yes,200,8.130077805808853,5,6.646505134903736,5.048535756805706,5,6.447031862081646,4.402218460055385,200,7.000995140881014,5.216519171716725,4,3.284428325654712,6,True.
NE,192,786,749-5494,no,no,0,6.064989092292123,6,2.694079206783816,8.001779281077313,3,4.128831948160954,7.027789753391587,200,3.9642064210679235,6.219534144794135,10,6.374003989957638,2,True.
SD,110,836,844-3453,yes,no,0,0.9012454169839854,5,2.948380430032162,4.149020974422747,7,2.434374007345432,3.9167988676947134,350,2.9747115492643212,4.9567631662391705,5,3.6372911291882657,4,False.
DC,60,686,995-6703,no,yes,600,1.0926252357570077,6,2.401620781168374,2.833494445933009,5,3.6523735639028785,1.8305849988123075,300,3.771451346321104,7.4782926464335775,4,3.93342313016257,4,False.
NC,41,786,819-2261,no,yes,100,7.700779574124348,4,4.69871268881225,1.704487743933575,1,7.2552665527286635,2.6737516433568222,50,9.598792829274299,7.163243279515665,3,1.037821990167509,9,False.
MO,40,777,556-8945,no,no,0,6.734835375400838,4,4.109750205921887,3.137809023486219,5,6.422688650866126,8.589637647707827,200,5.097707003444161,5.378686979297407,4,4.5384886852389466,4,False.
UT,143,858,221-1769,no,no,0,12.229603443328491,3,10.221199954661602,7.726371440283888,2,8.039052188197287,1.3917886542923887,150,6.620286978188954,4.8081288396753425,8,4.28324124466339,5,True.
AK,181,657,841-6146,yes,yes,600,3.2373170903832142,3,1.2646306320641019,4.489060213992401,4,5.814407043445974,2.500623794576419,250,6.2476981713968085,5.114153224792792,6,1.5819533899835103,10,False.
WI,196,877,300-7776,no,no,0,0.26222351404039124,3,1.1465309253229492,2.8068769835044294,0,4.007754024998278,3.5219720784472246,350,3.8885403725349548,5.143525839674789,8,0.26366931261888915,9,False.
PA,137,806,138-8405,no,yes,300,10.504155919165337,2,6.714642566460467,7.44902790206111,0,8.666268074551168,2.909434931724419,250,7.221882626000296,5.254503326318359,4,6.034329196660138,6,True.
GA,87,716,535-5315,yes,yes,200,5.252127981890016,3,8.075536274429716,6.770947058137976,8,2.401992279702064,4.586889763802925,200,4.498735841455975,4.679981817566604,5,5.654070090029938,4,False.
KY,91,758,276-3883,no,no,0,7.665168976269744,2,6.54584433206662,2.612873918990116,4,5.786152912253126,5.802081666034563,250,5.443507403734131,4.540371267769644,9,0.22306271498782593,7,False.
AK,71,657,691-7021,no,yes,400,2.9983048915576176,3,4.9197623501166525,4.996562008281372,3,3.4303584162935876,4.758968141624942,150,3.573039500604654,3.3880810817880356,4,5.949652719788995,6,False.
MS,150,778,413-5633,no,no,0,7.7854148160559316,4,5.816155660083167,6.561309805520427,0,6.316268959951099,1.5511207773709526,150,6.983801087561488,4.600664852088137,7,2.8007687832131847,7,True.
RI,189,827,866-6026,no,yes,600,0.873321480510346,1,5.3019420650603095,1.9765462179089446,6,1.470182358963115,7.945452426267904,150,0.10718975162271072,4.046643676045507,6,8.258548435258803,2,False.
SC,4,836,568-4804,no,no,0,4.933953341259605,4,5.08985733039225,4.919472251518718,3,5.414036676017996,4.905046239116356,150,4.593197828175368,4.902884010886973,3,6.517307169238753,6,True.
NC,138,786,171-7876,yes,no,0,4.324565707176873,1,7.013092056804757,4.770968090681833,5,3.5629176631872514,4.77245703937839,250,4.830960308708033,5.762332876539075,3,4.354589342201926,6,True.
ND,46,786,150-4333,yes,yes,300,1.5825494505165731,3,2.469921878245975,1.1319060888719439,3,4.460341966873708,5.453545360321973,50,4.2951439358584125,4.053227510840074,1,5.914031245521787,4,False.
CA,101,676,511-9844,no,yes,600,8.465956951081173,3,5.069484025326288,4.29068547613588,1,7.35663749509242,4.694072051696609,150,6.550279370586867,5.850145379669245,6,3.365370509933892,8,False.
IA,200,736,374-6293,yes,yes,600,3.960344979857785,4,4.4392178981928705,7.237698699300552,3,2.182932419088925,4.259975975782012,250,5.661464189625204,4.44463032756481,8,1.9945840255678422,7,True.
DC,5,686,352-8999,no,no,0,5.975400543848407,4,3.857305225607282,5.383217888317258,3,4.166682200135418,8.014071498851962,100,3.9395651241354748,4.381459486141546,7,5.7476624015275934,4,True.
DC,6,686,510-3894,yes,yes,500,5.543081092296838,7,3.7501585485816986,5.958614795297403,1,4.66257870707468,3.020830309560613,150,7.296589585418188,3.8065182686968884,6,0.7604175452613839,8,True.
SD,48,836,682-2788,yes,no,0,1.389435804786391,4,0.47914654389388733,0.47771001381171097,0,6.752585262907617,6.139053050341458,150,2.430227552906877,6.0177535029623455,4,5.1592534207060385,5,False.
MA,85,776,166-5585,no,yes,0,11.397864431410099,0,10.055927403110555,4.91880516234284,4,8.44360029063551,3.7780775884425006,200,7.217081143892818,3.6713628470440307,2,5.637942166004193,5,True.
CO,6,677,695-9311,yes,yes,600,10.170370095731302,1,5.305001520102764,2.4030715364288766,0,8.440937986328848,8.362608704236294,100,5.418424470611033,5.355288920761865,5,6.119962014977106,5,False.
IL,135,737,387-1538,yes,no,0,8.263101381994494,6,6.6885494999668476,7.68027758407575,3,6.185899793685305,3.4739380877526083,250,6.842218200307938,6.60934678246267,5,3.9333460653161443,6,True.
MO,103,777,952-3494,yes,no,0,5.3200157309048235,1,7.6413735274504955,8.912949907361572,2,4.007440466829131,1.4149422809669865,400,5.586091168037446,4.553319207427291,5,4.416894396690285,7,True.
SC,102,836,594-5053,no,yes,300,8.29468302693924,4,4.64818848503552,5.555619381896931,0,7.2293231784067125,3.5750861094467767,150,6.92606672176544,5.137806261174859,6,3.783520802645496,5,True.
MA,68,776,885-7286,no,no,0,6.640817390036257,5,7.349968717976949,5.505413641058087,5,4.003265959060377,3.0400887055932126,200,7.3788805898262275,5.2603861596863455,6,0.07040596239412356,8,True.
NH,19,787,954-3434,no,yes,300,7.7041336709515384,4,5.730483684306282,5.133922123167555,3,5.688092038298724,5.955531178543372,100,5.026935196906536,4.991352857015107,6,5.524431621261826,4,True.
RI,106,827,412-3538,no,no,0,5.180339070483292,2,5.839328781199851,4.7827767989137815,4,4.444098234759131,5.285575689950379,350,4.513945220325784,5.824611891894488,7,3.6146312444013446,6,False.
VT,159,868,266-3714,yes,yes,600,0.08007824837014521,1,2.036025214104453,0.014361348439859256,2,3.807000053567262,4.318473639468864,250,4.585161339528332,3.7322907456674654,4,2.0230160895790945,6,False.
KY,2,758,470-1167,yes,yes,300,8.7115812508171,2,4.507750619149145,4.07580366753808,2,9.489322871419965,4.671610161737877,50,5.761406389089658,5.866667972710888,2,8.156816720114158,6,True.
NE,41,786,503-5018,no,yes,400,6.5713747560999884,3,4.67459047557351,6.298999649459247,1,4.768598269399253,4.709659901353364,200,5.7719467060552905,5.108263039428196,7,3.829631150534361,5,True.
OK,107,797,668-9438,no,yes,400,0.4611596075794058,4,3.8367258248375697,5.18843109098108,4,2.843916956053549,3.2289927294870444,300,2.882444298098899,5.227150826793934,5,5.155852783936974,4,False.
MA,100,776,865-4216,yes,no,0,0.9333799700146237,0,2.3094483701132402,1.0717281157960201,3,1.7168315865046377,5.304534489561146,100,3.0297002416632863,4.8680367551217145,4,4.441490499912945,4,False.
NH,5,787,377-9992,yes,yes,300,11.250145415629854,4,7.229529986230759,6.867483934416829,0,9.495570345560228,3.5876660024714315,100,6.007608236346284,4.187653739727859,4,8.309928024321295,4,True.
NC,170,786,846-7925,yes,yes,900,5.347709418242579,1,5.205793371600077,5.840103942698556,0,5.420829756435131,4.571734133371468,300,4.3643424973618,6.4724968607295885,5,6.975885954608998,6,False.
AK,159,657,202-8755,no,yes,400,12.196378024381744,1,7.5682638820119,7.673534173880656,0,9.847915636672418,4.902495819460689,150,3.9950032990411497,5.84547457958272,7,11.586047797602417,1,True.
SC,30,836,476-8894,yes,no,0,2.426609852052645,5,3.9063566891775015,5.00591437703998,5,4.156376826074669,3.7442255181108712,150,4.948360808313905,4.603965364223255,2,5.28362480600311,5,False.
OH,155,797,963-3242,yes,yes,500,2.6569579902897527,4,2.485619730674952,1.9368882001364716,1,4.942038295249663,5.226906550191133,50,4.660070905507429,6.346863883270888,3,4.160172292738055,7,True.
NE,150,786,406-4547,yes,no,0,2.5832188521755937,1,1.579506840597876,0.7267468838507423,3,1.7819589003804954,4.674715087346519,200,1.7042767204192266,3.043303709676961,5,4.442791222270138,4,False.
KY,86,758,971-9587,yes,yes,700,7.796536234383729,3,6.808868062044487,7.2856589732883865,2,5.617095556908883,3.924590248367612,350,7.105615056659991,4.963893632869511,5,3.501211278526079,8,True.
MT,143,778,326-6881,no,yes,600,2.50942412173744,2,0.43809331842653787,0.0982698206847683,2,3.3801569509562803,3.3192111891657827,100,3.252811993338714,4.415025555731317,4,3.6986625614676116,7,False.
IA,81,736,743-3705,no,yes,300,0.3074024085252667,4,3.977500879920074,6.4969605340472505,5,1.6681008604107483,1.712499039681104,250,4.583692141022434,5.40195515496735,2,6.777576554437721,3,False.
RI,80,827,122-9960,yes,yes,200,9.424022845910727,4,8.577986663678164,3.2124965722409162,7,5.948414261596872,5.244627176064629,50,6.565563563699303,4.436282534420436,6,2.031205520444638,5,True.
MD,195,776,617-8233,yes,yes,700,0.5357338621346059,2,3.454143105926316,2.0688094007438487,2,3.177007327278,3.0504250951211915,350,3.0656463231337807,2.9052618926348117,9,0.4904903952768036,7,False.
NH,59,787,507-2786,yes,no,0,5.620156405668644,2,6.181867947176466,7.646357789098602,3,4.50562800850966,6.02250382151506,200,3.3471751235010427,6.404409338783522,4,9.560972855850329,4,False.
MS,5,778,598-2664,no,yes,700,2.5658273846421027,0,4.390979914414811,3.358230571476177,2,2.926542031055436,4.173213622580605,300,5.373134499779722,4.529775172191081,5,2.3499227597021934,7,False.
IA,177,736,847-5229,yes,yes,200,3.7472531268421356,2,6.162343860023169,6.406400234941579,2,4.389501651656392,2.258410451019728,300,6.309244465551573,6.754390336911137,1,4.03044538412882,8,True.
WA,184,876,913-6984,no,yes,600,2.054965603976477,4,0.11072645534759218,0.4565241300695062,0,3.7581390799446446,2.7070745447238895,350,3.1352392323707017,6.98525456471544,9,1.2363081249128953,7,False.
WV,167,878,800-1990,no,yes,1200,5.983074325020448,3,4.907736455408179,6.663035438066316,0,6.5576836162056935,4.567146211102722,350,3.3048518246661573,5.2115743973707245,8,7.914866480270517,5,False.
MN,59,777,407-2026,yes,no,0,1.3518330886007233,6,3.599837174341969,3.154706540306603,4,4.593725120336534,0.9092041560507678,250,5.433182179233309,4.2413759717637625,5,1.5861999322516973,6,False.
IA,139,736,453-1867,no,no,0,2.9521539643242223,4,4.974328022825917,3.6402673421810077,5,3.446404598338062,3.4246869807738056,300,4.502795619045466,5.275208542182103,8,0.027611223969888243,6,False.
OH,3,797,311-9019,no,no,0,8.857609238571044,0,7.841868379029085,3.389030082581966,3,6.0001439057318535,7.678708400816273,200,3.8250360694221532,3.1133808795770905,7,6.310454935924297,5,False.
WA,169,876,897-3976,yes,yes,300,7.377055648129962,3,6.9029214495044044,4.014407334410879,4,5.77827123515102,4.38085878642956,100,5.6484105600611105,5.7545051310262645,5,4.056987484094522,5,True.
WY,55,878,989-6960,yes,yes,600,4.236278587944642,2,3.2099332627823927,0.07448618541848884,0,6.166759816229317,5.32247390928087,100,4.281982223107407,5.415179172950124,6,2.5062308261753854,7,False.
IA,112,736,725-6628,no,no,0,4.218977504864263,3,7.628508724650008,3.9491674318973162,7,3.00479227283901,4.9543068016167355,200,5.169004718748831,5.527477074849432,3,3.0427537024565288,7,True.
CA,20,676,159-8345,no,no,0,1.8845594322455232,1,2.7473021684004024,1.9466921267284762,1,3.734005508260015,2.215501934626655,150,5.556418307083137,5.434495038482378,7,0.2354376473749511,8,False.
CO,160,677,383-5420,yes,yes,900,2.947985646431025,2,1.9435700579053616,2.2101479536223163,3,6.600079891868633,4.510879836783002,250,2.0302370953835567,4.491628778432288,9,4.026370179556315,8,False.
PA,156,806,370-9587,no,yes,900,7.368585457669509,2,3.860581088463554,3.5533616737444853,4,7.604431758846855,4.399252385304197,250,5.851462821018077,6.496343963383503,8,2.246011775265149,10,False.
ID,147,736,251-4147,no,no,0,3.574683720108977,4,6.65135510392457,6.661674048860123,7,2.9527978313706464,3.5380688224614962,450,4.362285564754997,7.057217655198186,7,2.6982655534215008,5,False.
NY,99,788,748-8669,no,no,0,7.240354872979188,2,7.308596252315208,4.53375886215796,6,4.672246950740745,5.219691999445386,150,5.433631417958759,3.2095628683287583,6,4.4222542957776945,3,True.
WI,29,877,829-4473,no,yes,400,4.816624826624345,2,5.697657722308916,6.838134692436952,0,5.724747623388743,3.231307342406132,250,3.9377777092114346,6.4962146506259355,4,8.09646127252599,5,True.
SC,190,836,199-1320,yes,no,0,7.3255551176050915,2,6.820470411802772,7.3739219123908635,3,4.217575515688627,3.312309901344821,300,6.603016237118782,5.470241932030079,8,1.6074721374065821,6,True.
SC,195,836,240-4914,yes,no,0,9.648387604051464,2,8.241417766978376,8.632132400911974,1,6.783894999525662,2.847997586624152,200,4.81124222525507,3.6160180726654945,7,7.335047193243144,4,True.
MA,109,776,242-6730,no,no,0,4.579630355408837,3,6.170486840522408,3.5374910009059715,10,3.251519489428212,6.588915440048984,200,4.738792812345813,5.896008086065963,5,3.4706516928622886,2,False.
KS,89,758,573-1150,no,yes,800,1.2335711555678879,4,4.233839785139036,6.794215521391633,1,3.3442576812309595,0.8622972451649034,450,4.083533398038498,6.186506589729532,7,3.221466954801253,7,False.
NH,111,787,174-9113,no,no,0,7.65093336961905,3,4.214870502142244,4.248965964693492,4,8.762301293477178,0.23777531054266365,150,7.891558077026042,3.824674905828727,4,3.695106360716686,8,True.
SC,62,836,673-6984,yes,yes,300,0.08476723903390138,3,1.5185952192313512,3.0620633309449437,1,3.2819242033796736,2.8734542744529428,250,6.033488008427507,4.32128051670497,3,0.8213276912617538,8,False.
VT,75,868,719-8248,no,no,0,0.9655541548964113,3,2.9357977160330853,1.8476913174716656,2,3.769967957998607,3.4873018667476483,350,4.327228825133917,8.082951143975283,7,0.02396059642120907,8,False.
CT,48,678,845-8348,no,no,0,8.205247404470446,4,7.85760403128749,7.0682475039508965,5,6.142825870827767,4.1527063416632854,250,6.310066385728683,5.395403750054367,4,4.927419577532584,6,True.
DE,96,686,554-7085,yes,no,0,0.5923343564648764,1,0.371221634117914,1.3023297575299209,1,4.377247597983385,3.4281932177867276,300,3.4255326649805475,4.933745042926899,7,2.912818122581547,7,False.
CA,171,676,992-2529,no,yes,500,10.483478079156104,5,6.236855364872145,7.340559900723926,0,8.06463976490469,4.1050411881018904,100,5.982746289636599,5.952831195166314,6,7.454600819941886,4,True.
CT,67,678,522-2550,no,no,0,12.47954168472345,3,5.375046343365111,8.191889249567808,2,9.57739345623452,3.6083082810000504,100,7.575207789073022,3.964079119458901,6,7.2102580014301765,4,True.
OK,9,797,614-5237,yes,no,0,7.1930507838181565,6,5.084063137365973,6.812657528748513,3,6.342400979114364,5.1175606692131295,250,6.5171830723457935,6.612280690303956,3,5.2652413508746765,6,False.
KS,194,758,304-3201,yes,no,0,9.54197702946733,4,6.19166023687368,3.8618455741460096,1,8.491222262174915,4.421530412859129,50,5.56276594409735,5.4533494357699634,5,6.6611549589239125,4,True.
WA,172,876,516-8254,no,yes,500,3.2388679210522326,5,1.4171716799510174,2.831502205825977,3,1.6431890510582576,0.23120046308039122,400,4.630856549053897,5.302108901401641,6,0.7214683758796312,7,False.
MI,149,777,761-3273,no,yes,800,2.5123417923557394,2,4.107632142532001,4.5721270446161935,5,0.9705642831312353,3.3985633422860317,350,0.5626284442766813,4.5999779106933305,5,9.194398172721908,2,False.
GA,143,716,867-9101,yes,yes,300,8.593115827293119,3,8.503823240534036,8.140013346968566,6,4.408957766525895,6.205772180712976,200,6.143460267988804,5.269887449341658,3,6.627001655806514,5,False.
OK,84,797,751-8930,no,yes,600,2.5390362228308456,4,2.2550932233097196,7.554357276281292,1,3.6530233310218447,2.682306603542176,250,5.764002192537353,5.906935972692677,6,3.090144380907515,9,True.
WY,2,878,580-9925,no,yes,400,0.38571846040122537,2,2.4253439063208213,4.177940384158745,0,2.6771564852159804,3.7454627106280483,250,5.373303512428171,3.699591756294294,1,2.448514151469643,11,True.
ME,195,776,664-4447,yes,no,0,10.33204336395556,3,8.090807124705877,7.447071782987211,4,6.3691431357632515,4.080189411258934,250,7.384906838534445,4.4183668546212385,6,3.0695046317248593,5,True.
IA,9,736,662-5479,no,no,0,0.5300797015282317,3,4.281625672583508,4.336266833601613,5,3.27957841241068,4.97559723936528,350,1.5583455478752106,5.369475038551936,5,7.879487742724104,3,False.
MD,59,776,508-6197,no,yes,400,1.5896478922559032,4,3.2511806822310945,3.397635991878694,7,2.1914317557393206,2.6264946693540097,400,3.8534052083015355,6.268760385526365,4,2.394077096880139,5,False.
WA,135,876,480-5501,yes,yes,400,1.9167058760402993,3,4.006998784189829,3.9637342050666335,8,0.6529223022879664,3.6009542490730952,300,2.3732555986342296,3.540086253764509,5,4.686501037725435,3,False.
NM,91,787,208-1363,no,no,0,8.944071827358627,3,5.630673627028022,4.433582645423478,3,6.491978030797991,5.7011284236221975,100,6.837252340202428,6.213497385818715,5,3.2450268120140358,5,True.
HI,80,727,418-1916,no,yes,300,4.545161713699698,4,5.776542174063889,5.852146404057706,6,3.118278957673486,5.355011851891771,250,6.3728587751002115,5.291061885262684,4,1.4676338367311352,8,True.
GA,199,716,770-1452,yes,no,0,4.988828236150353,0,8.28029530686289,5.109984975745556,6,3.41392370247513,2.7088678066119134,300,6.170831168394619,6.108971646857112,4,1.2628890643934523,7,True.
WI,4,877,446-7447,no,yes,600,0.8382083108829717,2,4.416268689308439,2.5053636656471108,4,1.7503336074746456,2.540172824090834,300,2.72043585333458,4.136838299943063,7,2.6156799969479336,6,False.
NY,39,788,631-7589,yes,no,0,1.6993531632148944,4,1.947692782119376,3.05166365451974,1,2.2984129776004933,0.5022376073088486,350,4.52260340138229,4.58557319218748,7,0.31717620445794115,7,False.
TN,167,847,186-3262,no,no,0,0.21149284139349955,3,4.094285980912467,5.447165961137497,5,1.5684033524736387,3.8131031797746697,200,2.82612036232201,5.388512257460164,4,6.098808091171032,4,False.
